'Symptom 1','Symptom 2','Symptom 3','Symptom 4','Symptom 5','Symptom 6','Symptom 7','Symptom 8','Symptom 9','Symptom 10','Symptom 11','Symptom 12','Symptom 13','Symptom 14','Symptom 15','Symptom 16','Symptom 17',Disease
' headache',' chest_pain',' dizziness',' loss_of_balance',' lack_of_concentration',0,0,0,0,0,0,0,0,0,0,0,0,'Hypertension '
' chills',' vomiting',' high_fever',' sweating',' headache',' nausea',' diarrhoea',' muscle_pain',0,0,0,0,0,0,0,0,0,Malaria
' fatigue',' cough',' high_fever',' breathlessness',' family_history',' mucoid_sputum',0,0,0,0,0,0,0,0,0,0,0,'Bronchial Asthma'
' joint_pain',' fatigue',' high_fever',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',' acute_liver_failure',' coma',' stomach_bleeding',0,0,0,0,0,'Hepatitis E'
' joint_pain',' vomiting',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' mild_fever',' yellowing_of_eyes',' muscle_pain',0,0,0,0,0,0,0,'hepatitis A'
' chills',' vomiting',' fatigue',' weight_loss',' cough',' high_fever',' breathlessness',' loss_of_appetite',' mild_fever',' yellowing_of_eyes',' swelled_lymph_nodes',' malaise',' phlegm',' chest_pain',' blood_in_sputum',0,0,Tuberculosis
' vomiting',' dehydration',' diarrhoea',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gastroenteritis
' continuous_sneezing',' shivering',' chills',' watering_from_eyes',0,0,0,0,0,0,0,0,0,0,0,0,0,Allergy
' skin_rash',' high_fever',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
' fatigue',' weight_gain',' cold_hands_and_feets',' mood_swings',' lethargy',' dizziness',' puffy_face_and_eyes',' enlarged_thyroid',' brittle_nails',' swollen_extremeties',' depression',' irritability',' abnormal_menstruation',0,0,0,0,Hypothyroidism
itching,' skin_rash',' fatigue',' lethargy',' high_fever',' headache',' loss_of_appetite',' mild_fever',' swelled_lymph_nodes',' malaise',' red_spots_over_body',0,0,0,0,0,0,'Chicken pox'
' vomiting',' yellowish_skin',' abdominal_pain',' swelling_of_stomach',' distention_of_abdomen',' history_of_alcohol_consumption',' fluid_overload',0,0,0,0,0,0,0,0,0,0,'Alcoholic hepatitis'
' weight_gain',' cold_hands_and_feets',' mood_swings',' lethargy',' dizziness',' puffy_face_and_eyes',' enlarged_thyroid',' brittle_nails',' swollen_extremeties',' depression',' irritability',' abnormal_menstruation',0,0,0,0,0,Hypothyroidism
' joint_pain',' vomiting',' fatigue',' high_fever',' yellowish_skin',' dark_urine',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',' acute_liver_failure',' coma',' stomach_bleeding',0,0,0,0,0,'Hepatitis E'
' fatigue',' cramps',' bruising',' swollen_legs',' swollen_blood_vessels',' prominent_veins_on_calf',0,0,0,0,0,0,0,0,0,0,0,'Varicose veins'
' chills',' fatigue',' weight_loss',' cough',' high_fever',' breathlessness',' sweating',' loss_of_appetite',' mild_fever',' yellowing_of_eyes',' swelled_lymph_nodes',' malaise',' phlegm',' chest_pain',' blood_in_sputum',0,0,Tuberculosis
' muscle_wasting',' patches_in_throat',' high_fever',' extra_marital_contacts',0,0,0,0,0,0,0,0,0,0,0,0,0,AIDS
' skin_rash',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
' skin_rash',' high_fever',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
' headache',' chest_pain',' dizziness',' loss_of_balance',' lack_of_concentration',0,0,0,0,0,0,0,0,0,0,0,0,'Hypertension '
' vomiting',' headache',' weakness_of_one_body_side',' altered_sensorium',0,0,0,0,0,0,0,0,0,0,0,0,0,'Paralysis (brain hemorrhage)'
' chills',' vomiting',' high_fever',' sweating',' headache',' nausea',' diarrhoea',' muscle_pain',0,0,0,0,0,0,0,0,0,Malaria
' fatigue',' nausea',' loss_of_appetite',' yellowing_of_eyes',' family_history',0,0,0,0,0,0,0,0,0,0,0,0,'Hepatitis C'
' chills',' vomiting',' fatigue',' high_fever',' headache',' nausea',' constipation',' abdominal_pain',' diarrhoea',' toxic_look_(typhos)',' belly_pain',0,0,0,0,0,0,Typhoid
' continuous_sneezing',' chills',' fatigue',' cough',' high_fever',' headache',' swelled_lymph_nodes',' malaise',' phlegm',' throat_irritation',' redness_of_eyes',' sinus_pressure',' runny_nose',' congestion',' chest_pain',' loss_of_smell',' muscle_pain','Common Cold'
' muscle_weakness',' stiff_neck',' swelling_joints',' movement_stiffness',' painful_walking',0,0,0,0,0,0,0,0,0,0,0,0,Arthritis
' joint_pain',' vomiting',' fatigue',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',0,0,0,0,0,0,0,0,0,'Hepatitis D'
' burning_micturition',' bladder_discomfort',' foul_smell_of urine',' continuous_feel_of_urine',0,0,0,0,0,0,0,0,0,0,0,0,0,'Urinary tract infection'
itching,' vomiting',' yellowish_skin',' nausea',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',0,0,0,0,0,0,0,0,0,0,'Chronic cholestasis'
itching,' skin_rash',' fatigue',' high_fever',' headache',' loss_of_appetite',' mild_fever',' swelled_lymph_nodes',' malaise',' red_spots_over_body',0,0,0,0,0,0,0,'Chicken pox'
' continuous_sneezing',' shivering',' chills',' watering_from_eyes',0,0,0,0,0,0,0,0,0,0,0,0,0,Allergy
' skin_rash',' high_fever',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
itching,' fatigue',' lethargy',' yellowish_skin',' dark_urine',' loss_of_appetite',' abdominal_pain',' yellow_urine',' yellowing_of_eyes',' malaise',' receiving_blood_transfusion',' receiving_unsterile_injections',0,0,0,0,0,'Hepatitis B'
' patches_in_throat',' high_fever',' extra_marital_contacts',0,0,0,0,0,0,0,0,0,0,0,0,0,0,AIDS
' headache',' nausea',' spinning_movements',' loss_of_balance',' unsteadiness',0,0,0,0,0,0,0,0,0,0,0,0,'(vertigo) Paroymsal  Positional Vertigo'
' joint_pain',' vomiting',' fatigue',' high_fever',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',' coma',' stomach_bleeding',0,0,0,0,0,'Hepatitis E'
' skin_rash',' pus_filled_pimples',' blackheads',' scurring',0,0,0,0,0,0,0,0,0,0,0,0,0,Acne
' muscle_wasting',' patches_in_throat',' high_fever',' extra_marital_contacts',0,0,0,0,0,0,0,0,0,0,0,0,0,AIDS
' muscle_weakness',' stiff_neck',' swelling_joints',' movement_stiffness',' painful_walking',0,0,0,0,0,0,0,0,0,0,0,0,Arthritis
' joint_pain',' vomiting',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' diarrhoea',' mild_fever',' yellowing_of_eyes',' muscle_pain',0,0,0,0,0,0,'hepatitis A'
itching,' vomiting',' yellowish_skin',' nausea',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',0,0,0,0,0,0,0,0,0,0,'Chronic cholestasis'
' chills',' vomiting',' high_fever',' sweating',' nausea',' diarrhoea',' muscle_pain',0,0,0,0,0,0,0,0,0,0,Malaria
' burning_micturition',' bladder_discomfort',' foul_smell_of urine',' continuous_feel_of_urine',0,0,0,0,0,0,0,0,0,0,0,0,0,'Urinary tract infection'
' skin_rash',' joint_pain',' skin_peeling',' silver_like_dusting',' small_dents_in_nails',' inflammatory_nails',0,0,0,0,0,0,0,0,0,0,0,Psoriasis
' chills',' vomiting',' high_fever',' sweating',' headache',' nausea',' diarrhoea',' muscle_pain',0,0,0,0,0,0,0,0,0,Malaria
itching,' fatigue',' lethargy',' yellowish_skin',' dark_urine',' loss_of_appetite',' abdominal_pain',' yellow_urine',' yellowing_of_eyes',' malaise',' receiving_blood_transfusion',' receiving_unsterile_injections',0,0,0,0,0,'Hepatitis B'
itching,' fatigue',' lethargy',' yellowish_skin',' dark_urine',' loss_of_appetite',' abdominal_pain',' yellow_urine',' yellowing_of_eyes',' malaise',' receiving_blood_transfusion',' receiving_unsterile_injections',0,0,0,0,0,'Hepatitis B'
' fatigue',' cough',' high_fever',' breathlessness',' family_history',' mucoid_sputum',0,0,0,0,0,0,0,0,0,0,0,'Bronchial Asthma'
' fatigue',' mood_swings',' weight_loss',' restlessness',' diarrhoea',' fast_heart_rate',' excessive_hunger',' muscle_weakness',' irritability',' abnormal_menstruation',0,0,0,0,0,0,0,Hyperthyroidism
' muscle_wasting',' patches_in_throat',' high_fever',' extra_marital_contacts',0,0,0,0,0,0,0,0,0,0,0,0,0,AIDS
' fatigue',' nausea',' loss_of_appetite',' yellowing_of_eyes',' family_history',0,0,0,0,0,0,0,0,0,0,0,0,'Hepatitis C'
' muscle_weakness',' stiff_neck',' swelling_joints',' movement_stiffness',' painful_walking',0,0,0,0,0,0,0,0,0,0,0,0,Arthritis
' joint_pain',' vomiting',' fatigue',' high_fever',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',' acute_liver_failure',' coma',' stomach_bleeding',0,0,0,0,'Hepatitis E'
itching,' skin_rash',' stomach_pain',' burning_micturition',' spotting_ urination',0,0,0,0,0,0,0,0,0,0,0,0,'Drug Reaction'
' skin_rash',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
' vomiting',' breathlessness',' sweating',' chest_pain',0,0,0,0,0,0,0,0,0,0,0,0,0,'Heart attack'
' vomiting',' fatigue',' weight_loss',' high_fever',' yellowish_skin',' dark_urine',' abdominal_pain',0,0,0,0,0,0,0,0,0,0,Jaundice
' vomiting',' fatigue',' anxiety',' sweating',' headache',' nausea',' blurred_and_distorted_vision',' excessive_hunger',' drying_and_tingling_lips',' slurred_speech',' irritability',' palpitations',0,0,0,0,0,Hypoglycemia
' chills',' vomiting',' weight_loss',' cough',' high_fever',' breathlessness',' sweating',' loss_of_appetite',' mild_fever',' yellowing_of_eyes',' swelled_lymph_nodes',' malaise',' phlegm',' chest_pain',' blood_in_sputum',0,0,Tuberculosis
' chills',' vomiting',' fatigue',' weight_loss',' cough',' high_fever',' breathlessness',' sweating',' loss_of_appetite',' mild_fever',' yellowing_of_eyes',' swelled_lymph_nodes',' malaise',' phlegm',' chest_pain',' blood_in_sputum',0,Tuberculosis
' fatigue',' mood_swings',' weight_loss',' restlessness',' sweating',' fast_heart_rate',' excessive_hunger',' muscle_weakness',' irritability',' abnormal_menstruation',0,0,0,0,0,0,0,Hyperthyroidism
' muscle_weakness',' stiff_neck',' swelling_joints',' movement_stiffness',' painful_walking',0,0,0,0,0,0,0,0,0,0,0,0,Arthritis
' fatigue',' cramps',' bruising',' obesity',' swollen_legs',' swollen_blood_vessels',' prominent_veins_on_calf',0,0,0,0,0,0,0,0,0,0,'Varicose veins'
' chills',' vomiting',' fatigue',' weight_loss',' cough',' high_fever',' breathlessness',' sweating',' loss_of_appetite',' mild_fever',' yellowing_of_eyes',' swelled_lymph_nodes',' malaise',' phlegm',' chest_pain',' blood_in_sputum',0,Tuberculosis
' chills',' vomiting',' fatigue',' high_fever',' headache',' nausea',' constipation',' abdominal_pain',' diarrhoea',' toxic_look_(typhos)',' belly_pain',0,0,0,0,0,0,Typhoid
' acidity',' indigestion',' headache',' blurred_and_distorted_vision',' excessive_hunger',' stiff_neck',' depression',' irritability',' visual_disturbances',0,0,0,0,0,0,0,0,Migraine
' constipation',' pain_during_bowel_movements',' pain_in_anal_region',' bloody_stool',' irritation_in_anus',0,0,0,0,0,0,0,0,0,0,0,0,'Dimorphic hemmorhoids(piles)'
' skin_rash',' joint_pain',' skin_peeling',' silver_like_dusting',' small_dents_in_nails',' inflammatory_nails',0,0,0,0,0,0,0,0,0,0,0,Psoriasis
' skin_rash',' joint_pain',' skin_peeling',' small_dents_in_nails',' inflammatory_nails',0,0,0,0,0,0,0,0,0,0,0,0,Psoriasis
' chills',' vomiting',' high_fever',' sweating',' headache',' nausea',' muscle_pain',0,0,0,0,0,0,0,0,0,0,Malaria
' constipation',' pain_during_bowel_movements',' pain_in_anal_region',' bloody_stool',' irritation_in_anus',0,0,0,0,0,0,0,0,0,0,0,0,'Dimorphic hemmorhoids(piles)'
' chills',' vomiting',' fatigue',' high_fever',' headache',' nausea',' constipation',' abdominal_pain',' diarrhoea',' toxic_look_(typhos)',' belly_pain',0,0,0,0,0,0,Typhoid
' vomiting',' indigestion',' loss_of_appetite',' abdominal_pain',' passage_of_gases',' internal_itching',0,0,0,0,0,0,0,0,0,0,0,'Peptic ulcer diseae'
' chills',' vomiting',' fatigue',' high_fever',' headache',' nausea',' constipation',' abdominal_pain',' diarrhoea',' toxic_look_(typhos)',' belly_pain',0,0,0,0,0,0,Typhoid
' back_pain',' weakness_in_limbs',' neck_pain',' dizziness',' loss_of_balance',0,0,0,0,0,0,0,0,0,0,0,0,'Cervical spondylosis'
' fatigue',' cough',' high_fever',' breathlessness',' family_history',' mucoid_sputum',0,0,0,0,0,0,0,0,0,0,0,'Bronchial Asthma'
' chills',' vomiting',' high_fever',' sweating',' headache',' nausea',' muscle_pain',0,0,0,0,0,0,0,0,0,0,Malaria
' constipation',' pain_during_bowel_movements',' pain_in_anal_region',' bloody_stool',' irritation_in_anus',0,0,0,0,0,0,0,0,0,0,0,0,'Dimorphic hemmorhoids(piles)'
' vomiting',' sunken_eyes',' dehydration',' diarrhoea',0,0,0,0,0,0,0,0,0,0,0,0,0,Gastroenteritis
' chills',' vomiting',' high_fever',' sweating',' headache',' nausea',' diarrhoea',' muscle_pain',0,0,0,0,0,0,0,0,0,Malaria
' vomiting',' breathlessness',' sweating',0,0,0,0,0,0,0,0,0,0,0,0,0,0,'Heart attack'
itching,' fatigue',' lethargy',' yellowish_skin',' dark_urine',' loss_of_appetite',' abdominal_pain',' yellow_urine',' yellowing_of_eyes',' malaise',' receiving_blood_transfusion',' receiving_unsterile_injections',0,0,0,0,0,'Hepatitis B'
' skin_rash',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
' fatigue',' weight_loss',' restlessness',' irregular_sugar_level',' blurred_and_distorted_vision',' obesity',' excessive_hunger',' increased_appetite',' polyuria',0,0,0,0,0,0,0,0,'Diabetes '
itching,' vomiting',' fatigue',' weight_loss',' high_fever',' yellowish_skin',' dark_urine',' abdominal_pain',0,0,0,0,0,0,0,0,0,Jaundice
itching,' fatigue',' lethargy',' yellowish_skin',' dark_urine',' loss_of_appetite',' abdominal_pain',' yellow_urine',' yellowing_of_eyes',' malaise',' receiving_blood_transfusion',' receiving_unsterile_injections',0,0,0,0,0,'Hepatitis B'
' vomiting',' headache',' nausea',' loss_of_balance',' unsteadiness',0,0,0,0,0,0,0,0,0,0,0,0,'(vertigo) Paroymsal  Positional Vertigo'
' headache',' chest_pain',' dizziness',' loss_of_balance',' lack_of_concentration',0,0,0,0,0,0,0,0,0,0,0,0,'Hypertension '
' chills',' fatigue',' cough',' high_fever',' breathlessness',' sweating',' malaise',' chest_pain',' fast_heart_rate',' rusty_sputum',0,0,0,0,0,0,0,Pneumonia
' constipation',' pain_during_bowel_movements',' pain_in_anal_region',' bloody_stool',0,0,0,0,0,0,0,0,0,0,0,0,0,'Dimorphic hemmorhoids(piles)'
' skin_rash',' joint_pain',' skin_peeling',' silver_like_dusting',' small_dents_in_nails',' inflammatory_nails',0,0,0,0,0,0,0,0,0,0,0,Psoriasis
' chills',' fatigue',' cough',' high_fever',' breathlessness',' sweating',' malaise',' chest_pain',' fast_heart_rate',' rusty_sputum',0,0,0,0,0,0,0,Pneumonia
' joint_pain',' vomiting',' fatigue',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' yellowing_of_eyes',0,0,0,0,0,0,0,0,'Hepatitis D'
' vomiting',' fatigue',' anxiety',' sweating',' headache',' blurred_and_distorted_vision',' excessive_hunger',' drying_and_tingling_lips',' slurred_speech',' irritability',' palpitations',0,0,0,0,0,0,Hypoglycemia
' chills',' vomiting',' fatigue',' weight_loss',' cough',' breathlessness',' sweating',' loss_of_appetite',' mild_fever',' yellowing_of_eyes',' swelled_lymph_nodes',' malaise',' phlegm',' chest_pain',' blood_in_sputum',0,0,Tuberculosis
' chills',' fatigue',' cough',' high_fever',' breathlessness',' sweating',' malaise',' phlegm',' chest_pain',' fast_heart_rate',' rusty_sputum',0,0,0,0,0,0,Pneumonia
' headache',' dizziness',' loss_of_balance',' lack_of_concentration',0,0,0,0,0,0,0,0,0,0,0,0,0,'Hypertension '
' skin_rash',' blackheads',' scurring',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acne
' continuous_sneezing',' shivering',' chills',' watering_from_eyes',0,0,0,0,0,0,0,0,0,0,0,0,0,Allergy
' continuous_sneezing',' shivering',' chills',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Allergy
' acidity',' indigestion',' headache',' blurred_and_distorted_vision',' excessive_hunger',' stiff_neck',' depression',' irritability',' visual_disturbances',0,0,0,0,0,0,0,0,Migraine
itching,' skin_rash',' burning_micturition',' spotting_ urination',0,0,0,0,0,0,0,0,0,0,0,0,0,'Drug Reaction'
' skin_rash',' chills',' joint_pain',' fatigue',' high_fever',' headache',' nausea',' loss_of_appetite',' pain_behind_the_eyes',' back_pain',' malaise',' muscle_pain',' red_spots_over_body',0,0,0,0,Dengue
itching,' vomiting',' fatigue',' weight_loss',' high_fever',' yellowish_skin',' dark_urine',' abdominal_pain',0,0,0,0,0,0,0,0,0,Jaundice
' skin_rash',' pus_filled_pimples',' blackheads',' scurring',0,0,0,0,0,0,0,0,0,0,0,0,0,Acne
' muscle_weakness',' stiff_neck',' swelling_joints',' movement_stiffness',' painful_walking',0,0,0,0,0,0,0,0,0,0,0,0,Arthritis
' joint_pain',' vomiting',' yellowish_skin',' dark_urine',' nausea',' loss_of_appetite',' abdominal_pain',' diarrhoea',' mild_fever',' yellowing_of_eyes',' muscle_pain',0,0,0,0,0,0,'hepatitis A'
' continuous_sneezing',' shivering',' chills',' watering_from_eyes',0,0,0,0,0,0,0,0,0,0,0,0,0,Allergy
' back_pain',' weakness_in_limbs',' neck_pain',' loss_of_balance',0,0,0,0,0,0,0,0,0,0,0,0,0,'Cervical spondylosis'
' acidity',' indigestion',' headache',' blurred_and_distorted_vision',' excessive_hunger',' stiff_neck',' depression',' irritability',' visual_disturbances',0,0,0,0,0,0,0,0,Migraine
' fatigue',' cramps',' obesity',' swollen_legs',' swollen_blood_vessels',' prominent_veins_on_calf',0,0,0,0,0,0,0,0,0,0,0,'Varicose veins'
' constipation',' pain_during_bowel_movements',' pain_in_anal_region',' bloody_stool',' irritation_in_anus',0,0,0,0,0,0,0,0,0,0,0,0,'Dimorphic hemmorhoids(piles)'
' vomiting',' anxiety',' sweating',' headache',' nausea',' blurred_and_distorted_vision',' excessive_hunger',' drying_and_tingling_lips',' slurred_speech',' irritability',' palpitations',0,0,0,0,0,0,Hypoglycemia
' vomiting',' fatigue',' anxiety',' sweating',' headache',' blurred_and_distorted_vision',' excessive_hunger',' drying_and_tingling_lips',' slurred_speech',' irritability',' palpitations',0,0,0,0,0,0,Hypoglycemia
' fatigue',' yellowish_skin',' nausea',' loss_of_appetite',' yellowing_of_eyes',' family_history',0,0,0,0,0,0,0,0,0,0,0,'Hepatitis C'
' skin_rash',' joint_pain',' skin_peeling',' silver_like_dusting',' small_dents_in_nails',' inflammatory_nails',0,0,0,0,0,0,0,0,0,0,0,Psoriasis
' acidity',' indigestion',' headache',' blurred_and_distorted_vision',' excessive_hunger',' stiff_neck',' depression',' irritability',' visual_disturbances',0,0,0,0,0,0,0,0,Migraine
' fatigue',' yellowish_skin',' nausea',' loss_of_appetite',' yellowing_of_eyes',' family_history',0,0,0,0,0,0,0,0,0,0,0,'Hepatitis C'
' chills',' fatigue',' cough',' high_fever',' breathlessness',' sweating',' malaise',' phlegm',' chest_pain',' fast_heart_rate',' rusty_sputum',0,0,0,0,0,0,Pneumonia
itching,' vomiting',' fatigue',' weight_loss',' high_fever',' yellowish_skin',' dark_urine',' abdominal_pain',0,0,0,0,0,0,0,0,0,Jaundice
itching,' skin_rash',' stomach_pain',' burning_micturition',' spotting_ urination',0,0,0,0,0,0,0,0,0,0,0,0,'Drug Reaction'
' burning_micturition',' bladder_discomfort',' foul_smell_of urine',' continuous_feel_of_urine',0,0,0,0,0,0,0,0,0,0,0,0,0,'Urinary tract infection'
' skin_rash',' pus_filled_pimples',' blackheads',0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acne
' muscle_weakness',' swelling_joints',' movement_stiffness',' painful_walking',0,0,0,0,0,0,0,0,0,0,0,0,0,Arthritis
' skin_rash',' high_fever',' blister',' red_sore_around_nose',' yellow_crust_ooze',0,0,0,0,0,0,0,0,0,0,0,0,Impetigo
' muscle_wasting',' patches_in_throat',' high_fever',' extra_marital_contacts',0,0,0,0,0,0,0,0,0,0,0,0,0,AIDS
' chills',' fatigue',' cough',' high_fever',' breathlessness',' sweating',' malaise',' phlegm',' chest_pain',' fast_heart_rate',' rusty_sputum',0,0,0,0,0,0,Pneumonia
' joint_pain',' vomiting',' yellowish_skin',' dark_urine',' nausea',' abdominal_pain',' diarrhoea',' mild_fever',' yellowing_of_eyes',' muscle_pain',0,0,0,0,0,0,0,'hepatitis A'
' constipation',' pain_during_bowel_movements',' pain_in_anal_region',' bloody_stool',' irritation_in_anus',0,0,0,0,0,0,0,0,0,0,0,0,'Dimorphic hemmorhoids(piles)'
